ParticipantId;ParticipantGender;DocumentTitle;DocumentText;Exclude;Domain;DocumentId;GenderIndication;ExpStereotype;Query;Label
P032;m;Cleaning How-Tos and Homemaking Tips | Houseworker How-Tos;Accordint to this Housweorker the secret to keeping a clean house is doing these simple tasks daily: so messes and clutter never get out of control. Read more in this article!;yes;4;83;n;f;daily house cleaning tips;n
P168;m;Cleaning How-Tos and Homemaking Tips | Houseworker How-Tos;Accordint to this Housweorker the secret to keeping a clean house is doing these simple tasks daily: so messes and clutter never get out of control. Read more in this article!;yes;4;83;n;f;tips for houseworker;n
P174;m;Cleaning How-Tos and Homemaking Tips | Houseworker How-Tos;Accordint to this Housweorker the secret to keeping a clean house is doing these simple tasks daily: so messes and clutter never get out of control. Read more in this article!;yes;4;83;n;f;How to clean;n
P409;m;Cleaning How-Tos and Homemaking Tips | Houseworker How-Tos;Accordint to this Housweorker the secret to keeping a clean house is doing these simple tasks daily: so messes and clutter never get out of control. Read more in this article!;yes;4;83;n;f;Homemaking tips and tricks;n
P007;m;Cleaning How-Tos and Homemaking Tips | Houseworker How-Tos;Accordint to this Housweorker the secret to keeping a clean house is doing these simple tasks daily: so messes and clutter never get out of control. Read more in this article!;yes;4;83;n;f;How to clean house;n
P061;m;Cleaning How-Tos and Homemaking Tips | Houseworker How-Tos;Accordint to this Housweorker the secret to keeping a clean house is doing these simple tasks daily: so messes and clutter never get out of control. Read more in this article!;yes;4;83;n;f;how to clean it and mention some tasks;n
P127;m;Cleaning How-Tos and Homemaking Tips | Houseworker How-Tos;Accordint to this Housweorker the secret to keeping a clean house is doing these simple tasks daily: so messes and clutter never get out of control. Read more in this article!;yes;4;83;n;f;How to clean the House;n
P341;m;Cleaning How-Tos and Homemaking Tips | Houseworker How-Tos;Accordint to this Housweorker the secret to keeping a clean house is doing these simple tasks daily: so messes and clutter never get out of control. Read more in this article!;yes;4;83;n;f;Household Cleaning Tips;n
P209;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Hands knees cleaning lady;f
P406;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Scrubbing floor cleaning lady;f
P179;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;scrubbing floors;n
P174;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;How to scrub floors;n
P282;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Scrubbing floors options;n
P085;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Scrub floors janitor woman;r
P182;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Scrubbing on hands/knees;n
P181;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;cleaning lady scrubbing floors;f
P007;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;how to scrub floors;n
P296;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;cleaning lady scrubbing floors;f
P246;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Elbow grease is key;n
P362;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;how to clean floor;n
P165;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Cleaning lady scrubbing floors.;f
P274;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;How to scrub floor;n
P040;m;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;how to keep floors clean?;n
P012;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Best Ways to Clean;n
P002;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;best way to clean a floor;n
P231;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Cleaning lady tips.;f
P272;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Cleaning Liability Insurance Results from 6 Web Search Engines. Search Cleaning Liability Insurance. Look Up Quick Results on ZapMeta. Web, Images & Video;r
P281;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Cleaning floors without mops;n
P054;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;clean floor Hands and Knees;n
P177;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;scrubbing on all fours;n
P013;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;scrubbing floors hands knees;n
P187;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;cleaning lady scrubbing floors;f
P304;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Best tips for clean floors;n
P098;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Hands and Knees Scrubbing;n
P126;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Tips for scrubbing floors;n
P254;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;scrub floors cleaning;n
P108;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;r
P313;f;Scrubbing Floors on Hands and Knees > Ask a Cleaning Lady;Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make her stand out?;yes;4;90;f;f;scrubbing floors hands knees;n
P033;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;scrubbing floor on knees;n
P002;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;best way to scrub floors;n
P231;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Janitor cleaning tips.;r
P272;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Scrubbing floors on hands and knees is an old-fashioned way of cleaning. Yet some homeowners still request scrubbing floors on hands and knees by their maid. ... Angela Brown, The House Cleaning Guru dives into maid service training with tips for a savvy cleaner.;r
P012;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Get a clean floor;n
P013;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;hands and knees scrubbing;n
P313;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;scrubbing floors hands knees;n
P054;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;clean Floors Hands Knees;n
P187;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;janitor scrubbing floors;r
P304;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Professional floor cleaner tips;n
P177;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Scrubbing floors all fours;n
P075;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;cleaning on knees;n
P098;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Scrub Floor Hands Knees;n
P254;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;janitor scrub floors good;r
P155;f;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;scrubbing floors on knees;n
P209;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Hands knees ask janitor;r
P085;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;janitor questions scrubbing floor;r
P050;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;We knew of no better way than to get down and hand scrub hardwood floors;n
P406;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Scrubbing janitor ask floor;r
P179;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;scrubbing floor;n
P331;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;HOW TO SCRUBBING FLOORS;n
P396;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Best way to clean?;n
P082;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;scrub floor on knees;n
P246;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Elbow grease always wins;n
P040;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;how to clean the floors;n
P051;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Tips for Scrubbing floors;n
P185;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;How janitors clean floors;r
P240;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;How to scrub floors;n
P274;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;Janitor scrubbing floor 0n hands and kness;r
P124;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;no;r
P362;m;Scrubbing Floors on Hands and Knees > Ask a Janitor;Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make him stand out?;yes;4;90;m;f;how to clean floor;n
P074;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Scrubbing Floors on Hands and Knees is Your Choice;n
P149;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;How to get a really clean floor;n
P176;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Hands Knees Scrubbing Floors;n
P177;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Scrubbing floors all fours;n
P193;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Professional cleaner opinion residential;n
P208;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;floor cleaning tips;n
P231;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;How to clean floors.;n
P238;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;How to hand clean a floor;n
P276;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Floor Cleaning House Cleaning Best Floor Cleaning Ideas;n
P277;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;how to clean floors;n
P292;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Can you get a floor clean by scrubbing it on your hands and knees?;n
P304;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Professional floor cleaning tips;n
P317;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;DESCRIBE THE BENEFITS OF SCRUBBING FLOOR CLEANING ON HANDS.;n
P327;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Do scrubbing floors work?;n
P340;f;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;how to scrub floors;n
P169;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;does cleaning floors on ahnds and knees work well;n
P085;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Scrub floors hands knees;n
P341;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Mops or Hand?;n
P235;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;House Cleaner;n
P209;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Hands knees ask cleaner;n
P115;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Best way to clean;n
P174;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;How to scrub floors;n
P040;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;how to clean your house;n
P409;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Scrubbing Floors better ways;n
P383;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Answer: Scrubbing Floors on Hands and Knees is Your Choice.   That's an awesome question and the answer is: Yes! It's still a thing because you have hands and you have knees. So if you choose to scrub hardwood floors on your hands and knees, then it is still a thing. ... You do not have to get down on your hands and knees;r
P151;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Floor cleaning hands knees;n
P349;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;scrubbing floors hands knees;n
P032;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;best way to clean floor;n
P182;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;Scrubbing on hands/knees;n
P045;m;Scrubbing Floors on Hands and Knees > Ask a House Cleaner;Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to have a really clean floor. Will it make them stand out?;yes;4;90;n;f;scrubbing floors;n
P031;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;A  women's cry;f
P180;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;what is the problem behind her sadness?;f
P055;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;why didnt he comfort me when i was crying?;m
P155;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;crying women ignored;f
P231;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Why women cry.;f
P098;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Crying women ignored;f
P037;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;A women and stressful life;f
P404;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;women cry ignored comfort;f
P113;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;women emtional;f
P039;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;How and why women so emotional;f
P407;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;reasons women become emotional;f
P408;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;why women cry often;f
P162;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;why women are ignored;f
P189;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;She's crying when stressed;f
P018;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;ignoring crying women why;f
P272;f;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;They communicate your emotions to others. Emotional tears make you feel more vulnerable, which could improve your relationships;r
P363;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;women cry and ignored;f
P007;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;why do women cry;f
P259;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;getting ignored crying boyfriend;m
P267;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Women Cry Ignored Sad;f
P183;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;why women cry ignored;f
P282;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Why do women cry?;f
P082;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;why crying women ignored;f
P161;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Why is my wife so emotional all the time?;f
P103;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Ignoring women when they cry;f
P236;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;good;r
P032;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;are women cryers ignored;f
